record_id,query_idx,query,concat
list1_52363,0,작업장 이동 안전,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 22. 작업장소 통행·이동
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 22. 작업장소 통행·이동"
list1_52363,1,작업장 안에서 걷거나 이동할 때 발생하는 사고 위험 자료,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 22. 작업장소 통행·이동
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 22. 작업장소 통행·이동"
list1_52363,2,제조업등 사망사고 고위험요인 SIF 인포그래픽 작업장소 통행 이동,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 22. 작업장소 통행·이동
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 22. 작업장소 통행·이동"
list1_52313,0,지붕 판넬 안전,"[TITLE] 건설업 사망사고 유발 SIF(지붕.판넬설치 등 외부마감작업)
[SUMMARY] 건설현장 내 사망사고를 유발하는 요인을 이해하기 쉽게 인포그래픽을 반영한 OPS형태로 제작"
list1_52313,1,건설현장에서 지붕이나 판넬 설치 같은 외부마감 작업 사고 자료,"[TITLE] 건설업 사망사고 유발 SIF(지붕.판넬설치 등 외부마감작업)
[SUMMARY] 건설현장 내 사망사고를 유발하는 요인을 이해하기 쉽게 인포그래픽을 반영한 OPS형태로 제작"
list1_52313,2,건설업 사망사고 유발 SIF 지붕 판넬설치 외부마감작업,"[TITLE] 건설업 사망사고 유발 SIF(지붕.판넬설치 등 외부마감작업)
[SUMMARY] 건설현장 내 사망사고를 유발하는 요인을 이해하기 쉽게 인포그래픽을 반영한 OPS형태로 제작"
list1_52318,0,맨홀 관부설 안전,"[TITLE] 건설업 사망사고 유발 SIF(맨홀 및 관부설작업)
[SUMMARY] 건설현장 내 사망사고를 유발하는 요인을 이해하기 쉽게 인포그래픽을 반영한 OPS형태로 제작"
list1_52318,1,건설현장 맨홀이나 관을 설치하는 작업의 사망사고 위험 자료,"[TITLE] 건설업 사망사고 유발 SIF(맨홀 및 관부설작업)
[SUMMARY] 건설현장 내 사망사고를 유발하는 요인을 이해하기 쉽게 인포그래픽을 반영한 OPS형태로 제작"
list1_52318,2,건설업 사망사고 유발 SIF 맨홀 관부설작업,"[TITLE] 건설업 사망사고 유발 SIF(맨홀 및 관부설작업)
[SUMMARY] 건설현장 내 사망사고를 유발하는 요인을 이해하기 쉽게 인포그래픽을 반영한 OPS형태로 제작"
list1_52362,0,산업용로봇 안전,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 21. 자동화설비(산업용로봇 포함) 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 21. 자동화설비(산업용로봇 포함) 작업"
list1_52362,1,자동화설비나 산업용로봇 작업 중 사고 위험을 정리한 자료,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 21. 자동화설비(산업용로봇 포함) 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 21. 자동화설비(산업용로봇 포함) 작업"
list1_52362,2,제조업등 사망사고 고위험요인 SIF 인포그래픽 자동화설비 산업용로봇 작업,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 21. 자동화설비(산업용로봇 포함) 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 21. 자동화설비(산업용로봇 포함) 작업"
list1_52360,0,기계 청소 안전,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 19. 이물질 제거·청소(비정형 작업)
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 19. 이물질 제거·청소(비정형 작업)"
list1_52360,1,이물질을 제거하거나 청소하는 비정형 작업 사고 위험 자료,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 19. 이물질 제거·청소(비정형 작업)
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 19. 이물질 제거·청소(비정형 작업)"
list1_52360,2,제조업등 사망사고 고위험요인 SIF 인포그래픽 이물질 제거 청소 비정형 작업,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 19. 이물질 제거·청소(비정형 작업)
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 19. 이물질 제거·청소(비정형 작업)"
list1_52338,0,위험물질 취급 안전,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 17. 위험물질 취급 또는 그 장소에서의 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 17. 위험물질 취급 또는 그 장소에서의 작업"
list1_52338,1,위험한 물질을 다루거나 그 주변에서 일할 때 필요한 안전 자료,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 17. 위험물질 취급 또는 그 장소에서의 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 17. 위험물질 취급 또는 그 장소에서의 작업"
list1_52338,2,제조업등 사망사고 고위험요인 SIF 인포그래픽 위험물질 취급 장소 작업,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 17. 위험물질 취급 또는 그 장소에서의 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 17. 위험물질 취급 또는 그 장소에서의 작업"
list1_52339,0,이동식크레인 안전,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 18. 이동식크레인(카고 크레인, 집게차) 사용 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 18. 이동식크레인(카고 크레인, 집게차) 사용 작업"
list1_52339,1,카고 크레인이나 집게차를 사용할 때 사고 위험을 설명한 자료,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 18. 이동식크레인(카고 크레인, 집게차) 사용 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 18. 이동식크레인(카고 크레인, 집게차) 사용 작업"
list1_52339,2,제조업등 사망사고 고위험요인 SIF 인포그래픽 이동식크레인 카고 크레인 집게차 사용 작업,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 18. 이동식크레인(카고 크레인, 집게차) 사용 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 18. 이동식크레인(카고 크레인, 집게차) 사용 작업"
list1_52361,0,인력 운반 안전,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 20. 인력 운반 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 20. 인력 운반 작업"
list1_52361,1,사람이 직접 물건을 옮기는 작업 중 사고 위험 자료,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 20. 인력 운반 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 20. 인력 운반 작업"
list1_52361,2,제조업등 사망사고 고위험요인 SIF 인포그래픽 인력 운반 작업,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 20. 인력 운반 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 20. 인력 운반 작업"
list1_52337,0,용해로 안전,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 15. 용해로 사용 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 15. 용해로 사용 작업"
list1_52337,1,용해로를 사용하는 작업에서 생길 수 있는 사망사고 위험 자료,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 15. 용해로 사용 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 15. 용해로 사용 작업"
list1_52337,2,제조업등 사망사고 고위험요인 SIF 인포그래픽 용해로 사용 작업,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 15. 용해로 사용 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 15. 용해로 사용 작업"
list1_52335,0,용접 절단 도장 안전,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 14. 용접(용단)·절단·사상 또는 도장 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 14. 용접(용단)·절단·사상 또는 도장 작업"
list1_52335,1,용접이나 절단 도장 작업 중 사고 위험을 정리한 자료,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 14. 용접(용단)·절단·사상 또는 도장 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 14. 용접(용단)·절단·사상 또는 도장 작업"
list1_52335,2,제조업등 사망사고 고위험요인 SIF 인포그래픽 용접 용단 절단 사상 도장 작업,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 14. 용접(용단)·절단·사상 또는 도장 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 14. 용접(용단)·절단·사상 또는 도장 작업"
list1_52319,0,원료 투입 안전,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 16. 원료 투입 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 16. 원료 투입 작업"
list1_52319,1,원료를 넣는 작업 중 발생할 수 있는 사고 위험 자료,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 16. 원료 투입 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 16. 원료 투입 작업"
list1_52319,2,제조업등 사망사고 고위험요인 SIF 인포그래픽 원료 투입 작업,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 16. 원료 투입 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 16. 원료 투입 작업"
list1_52317,0,시운전 성능시험 안전,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 13. 시운전 또는 성능시험 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 13. 시운전 또는 성능시험 작업"
list1_52317,1,설비 시운전이나 성능시험 중 사고 위험을 알려주는 자료,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 13. 시운전 또는 성능시험 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 13. 시운전 또는 성능시험 작업"
list1_52317,2,제조업등 사망사고 고위험요인 SIF 인포그래픽 시운전 성능시험 작업,"[TITLE] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 13. 시운전 또는 성능시험 작업
[SUMMARY] (제조업등)사망사고 고위험요인(SIF) 인포그래픽 - 13. 시운전 또는 성능시험 작업"
list1_52105,0,용접방화포 기준,"[TITLE] 안전보건규칙 제241조 개정에 따른 홍보 OPS
[SUMMARY] 안전보건규칙 제241조 제2항 제4호 개정에 따른 용접방화포 성능 인증 기준 안내"
list1_52105,1,용접방화포 성능 인증 기준이 바뀐 내용을 안내하는 자료,"[TITLE] 안전보건규칙 제241조 개정에 따른 홍보 OPS
[SUMMARY] 안전보건규칙 제241조 제2항 제4호 개정에 따른 용접방화포 성능 인증 기준 안내"
list1_52105,2,안전보건규칙 제241조 개정 홍보 OPS 용접방화포 성능 인증 기준,"[TITLE] 안전보건규칙 제241조 개정에 따른 홍보 OPS
[SUMMARY] 안전보건규칙 제241조 제2항 제4호 개정에 따른 용접방화포 성능 인증 기준 안내"
list1_52159,0,축사 지붕 질식,"[TITLE] 축사지붕 떨어짐 및 질식 예방 OPS
[SUMMARY] 축사지붕 떨어짐 및 질식 예방 OPS"
list1_52159,1,축사 지붕에서 떨어지거나 질식하는 사고를 예방하는 자료,"[TITLE] 축사지붕 떨어짐 및 질식 예방 OPS
[SUMMARY] 축사지붕 떨어짐 및 질식 예방 OPS"
list1_52159,2,축사지붕 떨어짐 질식 예방 OPS,"[TITLE] 축사지붕 떨어짐 및 질식 예방 OPS
[SUMMARY] 축사지붕 떨어짐 및 질식 예방 OPS"
list1_52198,0,깔림 뒤집힘 사고,"[TITLE] 키메시지(3호_깔림·뒤집힘)
[SUMMARY] [사회이슈] 깔림·뒤집힘 사고 예방대책 및 관련 콘텐츠 안내 등"
list1_52198,1,깔림이나 뒤집힘 사고를 막기 위한 예방대책 자료,"[TITLE] 키메시지(3호_깔림·뒤집힘)
[SUMMARY] [사회이슈] 깔림·뒤집힘 사고 예방대책 및 관련 콘텐츠 안내 등"
list1_52198,2,키메시지 깔림 뒤집힘 사고 예방대책 콘텐츠,"[TITLE] 키메시지(3호_깔림·뒤집힘)
[SUMMARY] [사회이슈] 깔림·뒤집힘 사고 예방대책 및 관련 콘텐츠 안내 등"
list1_52201,0,중대재해 알림,"[TITLE] 중대재해 발생 알림_26년 1월 (중대재해사이렌,17개국어)
[SUMMARY] 중대재해 사이렌을 17개 언어로 번역하여 보급하고자 함"
list1_52201,1,중대재해 사이렌 내용을 여러 언어로 번역한 안내 자료,"[TITLE] 중대재해 발생 알림_26년 1월 (중대재해사이렌,17개국어)
[SUMMARY] 중대재해 사이렌을 17개 언어로 번역하여 보급하고자 함"
list1_52201,2,중대재해 발생 알림 중대재해사이렌 다국어,"[TITLE] 중대재해 발생 알림_26년 1월 (중대재해사이렌,17개국어)
[SUMMARY] 중대재해 사이렌을 17개 언어로 번역하여 보급하고자 함"
list1_52107,0,고위험 개선 지원,"[TITLE] 안전일터 조성지원 사업안내 2026년 제조서비스업 등 고위험개선 사업
[SUMMARY] 안전일터 조성지원 사업안내 2026년 제조서비스업 등 고위험개선 사업 OPS"
list1_52107,1,제조서비스업 사업장에서 위험요인을 개선할 때 받는 지원사업 안내,"[TITLE] 안전일터 조성지원 사업안내 2026년 제조서비스업 등 고위험개선 사업
[SUMMARY] 안전일터 조성지원 사업안내 2026년 제조서비스업 등 고위험개선 사업 OPS"
list1_52107,2,안전일터 조성지원 사업안내 제조서비스업 고위험개선 사업,"[TITLE] 안전일터 조성지원 사업안내 2026년 제조서비스업 등 고위험개선 사업
[SUMMARY] 안전일터 조성지원 사업안내 2026년 제조서비스업 등 고위험개선 사업 OPS"
list1_52108,0,스마트 안전장비 지원,"[TITLE] 안전일터 조성지원 사업안내 2026년 스마트 안전장비 지원사업
[SUMMARY] 안전일터 조성지원 사업안내 2026년 스마트 안전장비 지원사업 OPS"
list1_52108,1,사업장에서 스마트 안전장비를 도입할 때 받을 수 있는 지원 안내,"[TITLE] 안전일터 조성지원 사업안내 2026년 스마트 안전장비 지원사업
[SUMMARY] 안전일터 조성지원 사업안내 2026년 스마트 안전장비 지원사업 OPS"
list1_52108,2,안전일터 조성지원 사업안내 스마트 안전장비 지원사업,"[TITLE] 안전일터 조성지원 사업안내 2026년 스마트 안전장비 지원사업
[SUMMARY] 안전일터 조성지원 사업안내 2026년 스마트 안전장비 지원사업 OPS"
list1_52109,0,산재예방시설자금 융자,"[TITLE] 2026년 산재예방시설자금 융자금 지원사업 안내
[SUMMARY] 2026년 산재예방시설자금 융자금 지원사업 안내 OPS"
list1_52109,1,산재 예방 시설을 설치할 때 필요한 융자금 지원사업 안내,"[TITLE] 2026년 산재예방시설자금 융자금 지원사업 안내
[SUMMARY] 2026년 산재예방시설자금 융자금 지원사업 안내 OPS"
list1_52109,2,산재예방시설자금 융자금 지원사업 안내 OPS,"[TITLE] 2026년 산재예방시설자금 융자금 지원사업 안내
[SUMMARY] 2026년 산재예방시설자금 융자금 지원사업 안내 OPS"
